Country Name,Country Code,Series Name,Series Code,2000 [YR2000],2005 [YR2005],2010 [YR2010],2015 [YR2015],2020 [YR2020]
Ghana,GHA,GDP (current LCU),NY.GDP.MKTP.CN,2715250000,9726080000,46042100100,183525639100,391940733200
Ghana,GHA,GDP (current US$),NY.GDP.MKTP.CD,4982850662.20851,10744568381.4456,32197655566.5347,49406009811.9819,70043095503.6675
Ghana,GHA,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,5.11422138101728,14.3278912292839,49.4755069307102,140.365679509556,235.885527920074
Ghana,GHA,GDP deflator: linked series (base year varies by country),NY.GDP.DEFL.ZS.AD,11.1586718458777,31.2618919987398,65.9265951093398,140.365679509556,235.885527920074
Ghana,GHA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,3.70000008164408,5.90000381855104,7.89971194051621,2.12075933817334,0.513941670628171
Ghana,GHA,HFC gas emissions (thousand metric tons of CO2 equivalent),EN.ATM.HFCG.KT.CE,1.9,7.8,13,..,..
Ghana,GHA,High-technology exports (% of manufactured exports),TX.VAL.TECH.MF.ZS,..,..,2.39995321281432,7.57797396054784,..
Ghana,GHA,High-technology exports (current US$),TX.VAL.TECH.CD,..,..,9147352,89337078,..
Ghana,GHA,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,..,0.9,..,..,..
Ghana,GHA,Households and NPISHs final consumption expenditure (% of GDP),NE.CON.PRVT.ZS,84.2736985544609,80.9628339474896,93.6136944370181,73.4677296650264,77.4675806265497
Ghana,GHA,Households and NPISHs Final consumption expenditure (annual % growth),NE.CON.PRVT.KD.ZG,..,..,17.3059050796792,2.21439045545029,1.67040585028239
Ghana,GHA,Households and NPISHs Final consumption expenditure (constant 2015 US$),NE.CON.PRVT.KD,..,..,27702876724.1003,36297473726.9433,45687660472.1986
Ghana,GHA,"IBRD loans and IDA credits (DOD, current US$)",DT.DOD.MWBG.CD,3139493000,4233520000,1868390000,3284863000,4477163000
Ghana,GHA,ICT goods exports (% of total goods exports),TX.VAL.ICTG.ZS.UN,0.1431024967,0.0167331022,0.0184634364,0.2225643304,..
Ghana,GHA,"Tariff rate, applied, simple mean, all products (%)",TM.TAX.MRCH.SM.AR.ZS,14.26,..,12.88,..,12.84
Ghana,GHA,"Tariff rate, applied, simple mean, manufactured products (%)",TM.TAX.MANF.SM.AR.ZS,13.34,..,12.29,..,12.32
Ghana,GHA,"Tariff rate, applied, simple mean, primary products (%)",TM.TAX.TCOM.SM.AR.ZS,21.02,..,17.04,..,15.94
Ghana,GHA,"Part time employment, female (% of total female employment)",SL.TLF.PART.FE.ZS,..,..,..,59.05,..
Ghana,GHA,"Part time employment, male (% of total male employment)",SL.TLF.PART.MA.ZS,..,..,..,49.54,..
Ghana,GHA,"Part time employment, total (% of total employment)",SL.TLF.PART.ZS,..,..,..,54.61,..
Ghana,GHA,"Patent applications, nonresidents",IP.PAT.NRES,..,..,..,..,8
Ghana,GHA,"Patent applications, residents",IP.PAT.RESD,..,..,..,..,12
Ghana,GHA,"Railways, goods transported (million ton-km)",IS.RRS.GOOD.MT.K6,165,..,..,..,..
Ghana,GHA,"Railways, passengers carried (million passenger-km)",IS.RRS.PASG.KM,83,..,..,..,..
Ghana,GHA,Real effective exchange rate index (2010 = 100),PX.REX.REER,86.0248978257284,103.571848769227,100,68.1797609811775,74.6238104565735
Ghana,GHA,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,71.62,61.43,51.91,44.02,40.25
Ghana,GHA,"Repeaters, primary, male (% of male enrollment)",SE.PRM.REPT.MA.ZS,5.12735,5.97058,..,2.03426,..
Ghana,GHA,"Repeaters, primary, total (% of total enrollment)",SE.PRM.REPT.ZS,4.99397,5.82949,..,1.97374,..
Ghana,GHA,"Repeaters, primary, female (% of female enrollment)",SE.PRM.REPT.FE.ZS,4.84457,5.67619,..,1.91065,..
Ghana,GHA,Young people (ages 15-24) newly infected with HIV,SH.HIV.INCD.YG,8000,6600,6200,5900,5600
Ghana,GHA,Wholesale price index (2010 = 100),FP.WPI.TOTL,..,..,..,..,..
Ghana,GHA,Wanted fertility rate (births per woman),SP.DYN.WFRT,..,..,..,..,..
Ghana,GHA,"Wage and salaried workers, female (% of female employment) (modeled ILO estimate)",SL.EMP.WORK.FE.ZS,12.9738343596298,11.5699522902521,15.5496233694507,16.1340786568849,17.4534363053019
Ghana,GHA,"Vulnerable employment, female (% of female employment) (modeled ILO estimate)",SL.EMP.VULN.FE.ZS,82.0306096451126,84.3570213263616,80.3103075759742,79.5651006127844,78.0634242160399
Ghana,GHA,"Vulnerable employment, male (% of male employment) (modeled ILO estimate)",SL.EMP.VULN.MA.ZS,68.5474281367692,65.9812509103967,64.2109258233239,62.7487780668983,62.5715004280961
Ghana,GHA,"Vulnerable employment, total (% of total employment) (modeled ILO estimate)",SL.EMP.VULN.ZS,75.2330958066492,74.9530848295625,71.9369462074148,70.762090980467,69.9764365109205
Ghana,GHA,Urban population,SP.URB.TOTL,8638858,10642858,12969707,15615136,18455138
Ghana,GHA,Urban population (% of total population),SP.URB.TOTL.IN.ZS,43.929,47.308,50.713,54.086,57.349
Ghana,GHA,Urban land area where elevation is below 5 meters (sq. km),AG.LND.EL5M.UR.K2,207.3115516685,..,..,286.5665265335,..
Ghana,GHA,"Tuberculosis case detection rate (%, all forms)",SH.TBS.DTEC.ZS,26,27,31,31,28
Bulgaria,BGR,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,..,..,..,..,..
Bulgaria,BGR,"Access to clean fuels and technologies for cooking, rural (% of rural population)",EG.CFT.ACCS.RU.ZS,..,..,..,..,..
Bulgaria,BGR,"Access to clean fuels and technologies for cooking, urban (% of urban population)",EG.CFT.ACCS.UR.ZS,..,..,..,..,..
Bulgaria,BGR,Access to electricity (% of population),EG.ELC.ACCS.ZS,88.0919570922852,90.6406097412109,93.5115585327148,96.5846862792969,99.7
Bulgaria,BGR,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,77.7558981714938,82.0095142608858,86.6113833017926,92.2721823586521,99.3887142216549
Bulgaria,BGR,"Access to electricity, urban (% of urban population)",EG.ELC.ACCS.UR.ZS,92.7576522827148,94.2376327514648,96.1549301147461,98.1006774902344,99.8
Bulgaria,BGR,Account ownership at a financial institution or with a mobile-money-service provider (% of population ages 15+),FX.OWN.TOTL.ZS,..,..,..,..,..
Bulgaria,BGR,"Account ownership at a financial institution or with a mobile-money-service provider, female (% of population ages 15+)",FX.OWN.TOTL.FE.ZS,..,..,..,..,..
Bulgaria,BGR,"Account ownership at a financial institution or with a mobile-money-service provider, male (% of population ages 15+)",FX.OWN.TOTL.MA.ZS,..,..,..,..,..
Bulgaria,BGR,"Account ownership at a financial institution or with a mobile-money-service provider, older adults (% of population ages 25+)",FX.OWN.TOTL.OL.ZS,..,..,..,..,..
Bulgaria,BGR,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,14.1,14.8,14.9,15.3,18
Bulgaria,BGR,"Debt service (PPG and IMF only, % of exports of goods, services and primary income)",DT.TDS.DPPF.XP.ZS,13.0533730030959,14.6908281483481,1.72412652613307,1.19164216473713,1.32151626505124
Bulgaria,BGR,"Debt service on external debt, public and publicly guaranteed (PPG) (TDS, current US$)",DT.TDS.DPPG.CD,718749310.3,2088390994.3,447739840.4,399413334.9,545672456.2
Bulgaria,BGR,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,1281556851.5,4466572664.5,4216781704.2,9473574467,5084286056.3
Bulgaria,BGR,DEC alternative conversion factor (LCU per US$),PA.NUS.ATLS,2.123275,1.574133,1.4753,1.7628,1.7123
Bulgaria,BGR,Demand for family planning satisfied by modern methods (% of married women with demand for family planning),SH.FPL.SATM.ZS,..,..,..,..,..
Bulgaria,BGR,Deposit interest rate (%),FR.INR.DPST,3.13847916666667,3.08435,4.076075,0.613891666666667,0.0133083333333333
Bulgaria,BGR,"Depositors with commercial banks (per 1,000 adults)",FB.CBK.DPTR.P3,..,..,..,..,1400.77
Bulgaria,BGR,Depth of credit information index (0=low to 8=high),IC.CRD.INFO.XQ,..,..,..,5,..
Bulgaria,BGR,Diabetes prevalence (% of population ages 20 to 79),SH.STA.DIAB.ZS,..,..,..,..,..
Bulgaria,BGR,Ease of doing business rank (1=most business-friendly regulations),IC.BUS.EASE.XQ,..,..,..,..,..
Bulgaria,BGR,Ease of doing business score (0 = lowest performance to 100 = best performance),IC.BUS.DFRN.XQ,..,..,..,72.46018,..
Bulgaria,BGR,"Educational attainment, at least Bachelor's or equivalent, population 25+, female (%) (cumulative)",SE.TER.CUAT.BA.FE.ZS,..,..,23.633279800415,28.1908798217773,29.6164703369141
Bulgaria,BGR,"Educational attainment, at least Bachelor's or equivalent, population 25+, male (%) (cumulative)",SE.TER.CUAT.BA.MA.ZS,..,..,17.4761695861816,20.3896903991699,22.1183204650879
Bulgaria,BGR,"Educational attainment, at least Bachelor's or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.BA.ZS,..,..,20.7176494598389,24.4709796905518,26.0534706115723
Bulgaria,BGR,"Educational attainment, at least completed lower secondary, population 25+, female (%) (cumulative)",SE.SEC.CUAT.LO.FE.ZS,..,..,91.7403793334961,93.6759262084961,94.8839416503906
Bulgaria,BGR,"Educational attainment, at least completed lower secondary, population 25+, male (%) (cumulative)",SE.SEC.CUAT.LO.MA.ZS,..,..,94.8641586303711,96.0647430419922,96.5407867431641
Bulgaria,BGR,"Educational attainment, at least completed lower secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.LO.ZS,..,..,93.219612121582,94.8150024414062,95.6712493896484
Bulgaria,BGR,"Educational attainment, at least completed post-secondary, population 25+, female (%) (cumulative)",SE.SEC.CUAT.PO.FE.ZS,..,..,23.633279800415,28.1908798217773,29.6164703369141
Bulgaria,BGR,"Educational attainment, at least completed post-secondary, population 25+, male (%) (cumulative)",SE.SEC.CUAT.PO.MA.ZS,..,..,17.4761695861816,20.3896903991699,22.1183204650879
Bulgaria,BGR,"Educational attainment, at least completed post-secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.PO.ZS,..,..,20.7176494598389,24.4709796905518,26.0534706115723
Bulgaria,BGR,"Educational attainment, at least completed primary, population 25+ years, female (%) (cumulative)",SE.PRM.CUAT.FE.ZS,..,..,..,..,..
Bulgaria,BGR,Female genital mutilation prevalence (%),SH.STA.FGMS.ZS,..,..,..,..,..
Bulgaria,BGR,Female headed households (% of households with a female head),SP.HOU.FEMA.ZS,..,..,..,..,..
Bulgaria,BGR,Female primary school age children out-of-school (%),SE.LPV.PRIM.SD.FE,..,..,..,..,..
Bulgaria,BGR,Female pupils below minimum reading proficiency at end of primary (%). Low GAML threshold,SE.LPV.PRIM.LD.FE,..,..,..,..,..
Bulgaria,BGR,Female share of employment in senior and middle management (%),SL.EMP.SMGT.FE.ZS,..,40.611,38.586,37.354,42.12
Bulgaria,BGR,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,1.26,1.37,1.57,1.53,1.56
Bulgaria,BGR,Fertilizer consumption (% of fertilizer production),AG.CON.FERT.PT.ZS,30.4339092004821,45.1395170563434,81.8653563069885,133.993174403198,75.97899818252
Bulgaria,BGR,Fertilizer consumption (kilograms per hectare of arable land),AG.CON.FERT.ZS,42.966534316506,74.2319571383549,97.053358443189,122.002165427244,139.228903207331
Bulgaria,BGR,Final consumption expenditure (% of GDP),NE.CON.TOTL.ZS,86.261847161659,86.9154080503237,80.6664638827585,78.1212808295721,77.7210417999306
Bulgaria,BGR,GDP (constant 2015 US$),NY.GDP.MKTP.KD,30403689584.7515,40103038915.3619,47587369525.7545,50811995688.6771,55186624687.9964
Bulgaria,BGR,GDP (constant LCU),NY.GDP.MKTP.KN,53595624000,70693637000,83887015000,89571386000,97282982000
Bulgaria,BGR,GDP (current LCU),NY.GDP.MKTP.CN,28124880000,47017240000,74887599000,89571386000,120492425000
Bulgaria,BGR,GDP (current US$),NY.GDP.MKTP.CD,13245990274.4581,29868657858.0082,50760929302.5147,50811995688.6771,70368758395.141
Bulgaria,BGR,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,52.4760752855494,66.5084468634709,89.2719796979306,100,123.857659914249
Bulgaria,BGR,GDP deflator: linked series (base year varies by country),NY.GDP.DEFL.ZS.AD,52.4760752855494,66.5084468634709,89.2719796979306,100,123.857659914249
Bulgaria,BGR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,4.58722685869408,7.0563496005182,1.55535951301474,3.39755387590648,-3.96615613627334
Bulgaria,BGR,HFC gas emissions (thousand metric tons of CO2 equivalent),EN.ATM.HFCG.KT.CE,103.1,361.6,648,..,..
Bulgaria,BGR,High-technology exports (% of manufactured exports),TX.VAL.TECH.MF.ZS,..,..,8.40070161433491,8.4306074564508,11.2950526770834
Bulgaria,BGR,High-technology exports (current US$),TX.VAL.TECH.CD,..,..,852616292,1185637796,2153930564
Bulgaria,BGR,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,7.41,6.41,6.62,7.24,..
Bulgaria,BGR,Households and NPISHs final consumption expenditure (% of GDP),NE.CON.PRVT.ZS,66.4767351896257,68.7618414011541,64.1640253414988,62.0321393709371,58.3183888945716
Bulgaria,BGR,Households and NPISHs Final consumption expenditure (annual % growth),NE.CON.PRVT.KD.ZG,8.99953487019971,7.31481783940116,2.36606767949597,2.81866328150733,-0.562849729594546
Bulgaria,BGR,Households and NPISHs Final consumption expenditure (constant 2015 US$),NE.CON.PRVT.KD,17016011670.6642,24227612960.3276,29733744234.6327,31519767982.7547,36089150109.7869
Bulgaria,BGR,"IBRD loans and IDA credits (DOD, current US$)",DT.DOD.MWBG.CD,824229000,1453051000,1338325000,785901000,701430000
Bulgaria,BGR,ICT goods exports (% of total goods exports),TX.VAL.ICTG.ZS.UN,0.7934187435,1.5155601654,2.4689189572,2.8968345147,3.4234492133
Bulgaria,BGR,"Tariff rate, applied, simple mean, all products (%)",TM.TAX.MRCH.SM.AR.ZS,3.3,2.68,2.78,2.73,1.71
Bulgaria,BGR,"Tariff rate, applied, simple mean, manufactured products (%)",TM.TAX.MANF.SM.AR.ZS,2.3,1.7,2,2.03,1.6
Bulgaria,BGR,"Tariff rate, applied, simple mean, primary products (%)",TM.TAX.TCOM.SM.AR.ZS,7.93,7.36,6.3,5.69,2.21
Bulgaria,BGR,"Part time employment, female (% of total female employment)",SL.TLF.PART.FE.ZS,8.19,11.58,14.31,13.6,16.26
Bulgaria,BGR,"Part time employment, male (% of total male employment)",SL.TLF.PART.MA.ZS,4.67,7.53,10.18,8.54,11.81
Bulgaria,BGR,"Part time employment, total (% of total employment)",SL.TLF.PART.ZS,6.65,9.42,12.11,10.92,13.87
Bulgaria,BGR,"Patent applications, nonresidents",IP.PAT.NRES,709,52,17,11,7
Bulgaria,BGR,"Patent applications, residents",IP.PAT.RESD,231,261,243,280,239
Bulgaria,BGR,"Railways, goods transported (million ton-km)",IS.RRS.GOOD.MT.K6,5538,5163,3064,3650,4503
Bulgaria,BGR,"Railways, passengers carried (million passenger-km)",IS.RRS.PASG.KM,3472,2389,2100,1552,1119
Bulgaria,BGR,Real effective exchange rate index (2010 = 100),PX.REX.REER,69.1222719170208,83.0487021522126,100,97.0791396565834,105.339126860463
Bulgaria,BGR,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,7.97,9.83,14.27,17.85,21.08
Bulgaria,BGR,"Repeaters, primary, male (% of male enrollment)",SE.PRM.REPT.MA.ZS,3.72814,2.66912,0.73208,0.12563,..
Bulgaria,BGR,"Repeaters, primary, total (% of total enrollment)",SE.PRM.REPT.ZS,3.12592,2.33607,0.61996,0.11077,..
Bulgaria,BGR,"Repeaters, primary, female (% of female enrollment)",SE.PRM.REPT.FE.ZS,2.47662,1.98032,0.50078,0.09488,..
Bulgaria,BGR,Young people (ages 15-24) newly infected with HIV,SH.HIV.INCD.YG,100,100,100,100,100
Bulgaria,BGR,Wholesale price index (2010 = 100),FP.WPI.TOTL,..,..,..,..,..
Bulgaria,BGR,Wanted fertility rate (births per woman),SP.DYN.WFRT,..,..,..,..,..
Bulgaria,BGR,"Wage and salaried workers, female (% of female employment) (modeled ILO estimate)",SL.EMP.WORK.FE.ZS,87.0299231551807,88.9076211963348,89.9001198019365,91.1766285376725,91.7480732111323
Bulgaria,BGR,"Vulnerable employment, female (% of female employment) (modeled ILO estimate)",SL.EMP.VULN.FE.ZS,11.6782080366067,8.80353040556115,7.85065823188632,6.86342549561496,6.14519021478734
Bulgaria,BGR,"Vulnerable employment, male (% of male employment) (modeled ILO estimate)",SL.EMP.VULN.MA.ZS,16.1619304884012,11.4566677027124,9.8079382940458,9.8714876666156,8.6315323086759
Bulgaria,BGR,"Vulnerable employment, total (% of total employment) (modeled ILO estimate)",SL.EMP.VULN.ZS,14.0659738541612,10.2148020960318,8.88872028632117,8.45489963646834,7.4830084685742
Bulgaria,BGR,Urban population,SP.URB.TOTL,5629167,5406009,5347166,5310996,5248079
Bulgaria,BGR,Urban population (% of total population),SP.URB.TOTL.IN.ZS,68.899,70.584,72.302,73.99,75.686
Bulgaria,BGR,Urban land area where elevation is below 5 meters (sq. km),AG.LND.EL5M.UR.K2,34.8884947623,..,..,37.5406846341,..
Bulgaria,BGR,"Tuberculosis case detection rate (%, all forms)",SH.TBS.DTEC.ZS,79,79,78,79,68
Chile,CHL,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,100,100,100,100,100
Chile,CHL,"Access to clean fuels and technologies for cooking, rural (% of rural population)",EG.CFT.ACCS.RU.ZS,100,100,100,100,100
Chile,CHL,"Access to clean fuels and technologies for cooking, urban (% of urban population)",EG.CFT.ACCS.UR.ZS,100,100,100,100,100
Chile,CHL,Access to electricity (% of population),EG.ELC.ACCS.ZS,97.938687,97.6824645996094,99.5258941650391,99.714844,100
Chile,CHL,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,86.545766045949,86.379296120732,98.259694376562,100,100
Chile,CHL,"Access to electricity, urban (% of urban population)",EG.ELC.ACCS.UR.ZS,99.782113,99.4039306640625,99.7138595581055,99.876858,100
Chile,CHL,Account ownership at a financial institution or with a mobile-money-service provider (% of population ages 15+),FX.OWN.TOTL.ZS,..,..,..,..,..
Chile,CHL,"Account ownership at a financial institution or with a mobile-money-service provider, female (% of population ages 15+)",FX.OWN.TOTL.FE.ZS,..,..,..,..,..
Chile,CHL,"Account ownership at a financial institution or with a mobile-money-service provider, male (% of population ages 15+)",FX.OWN.TOTL.MA.ZS,..,..,..,..,..
Chile,CHL,"Account ownership at a financial institution or with a mobile-money-service provider, older adults (% of population ages 25+)",FX.OWN.TOTL.OL.ZS,..,..,..,..,..
Chile,CHL,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,4.959,5.301,5.962,6.121,7.221
Chile,CHL,"Debt service (PPG and IMF only, % of exports of goods, services and primary income)",DT.TDS.DPPF.XP.ZS,..,..,..,..,..
Chile,CHL,"Debt service on external debt, public and publicly guaranteed (PPG) (TDS, current US$)",DT.TDS.DPPG.CD,..,..,..,..,..
Chile,CHL,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,..,..,..,..,..
Chile,CHL,DEC alternative conversion factor (LCU per US$),PA.NUS.ATLS,538.8711290323,559.8627777778,510.37664,654.249,792.2218326693
Chile,CHL,Demand for family planning satisfied by modern methods (% of married women with demand for family planning),SH.FPL.SATM.ZS,..,..,..,..,..
Chile,CHL,Deposit interest rate (%),FR.INR.DPST,9.20098734169417,3.93191337702274,1.75118738241494,3.60854404537137,0.857343370472012
Chile,CHL,"Depositors with commercial banks (per 1,000 adults)",FB.CBK.DPTR.P3,..,..,..,..,..
Chile,CHL,Depth of credit information index (0=low to 8=high),IC.CRD.INFO.XQ,..,..,..,7,..
Chile,CHL,Diabetes prevalence (% of population ages 20 to 79),SH.STA.DIAB.ZS,..,..,..,..,..
Chile,CHL,Ease of doing business rank (1=most business-friendly regulations),IC.BUS.EASE.XQ,..,..,..,..,..
Chile,CHL,Ease of doing business score (0 = lowest performance to 100 = best performance),IC.BUS.DFRN.XQ,..,..,..,71.17517,..
Chile,CHL,"Educational attainment, at least Bachelor's or equivalent, population 25+, female (%) (cumulative)",SE.TER.CUAT.BA.FE.ZS,..,..,..,12.3222999572754,..
Chile,CHL,"Educational attainment, at least Bachelor's or equivalent, population 25+, male (%) (cumulative)",SE.TER.CUAT.BA.MA.ZS,..,..,..,14.0421600341797,..
Chile,CHL,"Educational attainment, at least Bachelor's or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.BA.ZS,..,..,..,13.1031398773193,..
Chile,CHL,"Educational attainment, at least completed lower secondary, population 25+, female (%) (cumulative)",SE.SEC.CUAT.LO.FE.ZS,66.7300033569336,..,73.5491485595703,76.870002746582,82.1699981689453
Chile,CHL,"Educational attainment, at least completed lower secondary, population 25+, male (%) (cumulative)",SE.SEC.CUAT.LO.MA.ZS,69.8199996948242,..,76.6635208129883,80.370002746582,84.4199981689453
Chile,CHL,"Educational attainment, at least completed lower secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.LO.ZS,68.1900024414062,..,75.0458374023438,78.4599990844727,83.1600036621094
Chile,CHL,"Educational attainment, at least completed post-secondary, population 25+, female (%) (cumulative)",SE.SEC.CUAT.PO.FE.ZS,..,..,..,..,..
Chile,CHL,"Educational attainment, at least completed post-secondary, population 25+, male (%) (cumulative)",SE.SEC.CUAT.PO.MA.ZS,..,..,..,..,..
Chile,CHL,"Educational attainment, at least completed post-secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.PO.ZS,..,..,..,..,..
Chile,CHL,"Educational attainment, at least completed primary, population 25+ years, female (%) (cumulative)",SE.PRM.CUAT.FE.ZS,79.3499984741211,..,83.8438568115234,86.0199966430664,88.8199996948242
Chile,CHL,Female genital mutilation prevalence (%),SH.STA.FGMS.ZS,..,..,..,..,..
Chile,CHL,Female headed households (% of households with a female head),SP.HOU.FEMA.ZS,..,..,..,..,..
Chile,CHL,Female primary school age children out-of-school (%),SE.LPV.PRIM.SD.FE,..,..,..,5.20738220214843,..
Chile,CHL,Female pupils below minimum reading proficiency at end of primary (%). Low GAML threshold,SE.LPV.PRIM.LD.FE,..,..,..,14.0548286437988,..
Chile,CHL,Female share of employment in senior and middle management (%),SL.EMP.SMGT.FE.ZS,35.52,..,..,46.412,37.468
Chile,CHL,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,1.987,1.803,1.844,1.737,1.537
Chile,CHL,Fertilizer consumption (% of fertilizer production),AG.CON.FERT.PT.ZS,92.6032660902978,71.7903135285998,62.0241029556113,46.7450934212592,49.5357613079019
Chile,CHL,Fertilizer consumption (kilograms per hectare of arable land),AG.CON.FERT.ZS,275.428571428571,326.408275862069,446.746568482277,460.886432296162,346.699353958748
Chile,CHL,Final consumption expenditure (% of GDP),NE.CON.TOTL.ZS,74.7136597794964,68.4436893468274,69.1342238427114,75.3675135507079,74.4006058764929
Chile,CHL,GDP (constant 2015 US$),NY.GDP.MKTP.KD,131243743560.348,165194933110.731,200151851754.47,242450355827.827,245861402072.6
Chile,CHL,GDP (constant LCU),NY.GDP.MKTP.KN,95613647417000,120347756480000,145814558960000,176629850760000,179114865010000
Chile,CHL,GDP (current LCU),NY.GDP.MKTP.CN,42215029917000,68467939844000,110777866880000,158622902850000,201428894220000
Chile,CHL,GDP (current US$),NY.GDP.MKTP.CD,78339750717.0395,122294145211.371,217051209240.298,242450355827.827,254258196269.735
Chile,CHL,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,44.1516781938958,56.8917459257983,75.9717463537977,89.8052634747071,112.457943794198
Chile,CHL,GDP deflator: linked series (base year varies by country),NY.GDP.DEFL.ZS.AD,44.1516781938958,56.8917459257983,75.9717463537977,89.8052634747071,112.457943794198
Chile,CHL,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,4.9716214885003,5.83704571525745,5.85165101730949,2.15194249853634,-6.14524685814565
Chile,CHL,HFC gas emissions (thousand metric tons of CO2 equivalent),EN.ATM.HFCG.KT.CE,0,0,0,..,..
Chile,CHL,High-technology exports (% of manufactured exports),TX.VAL.TECH.MF.ZS,..,..,6.23892525300264,6.71371156201804,15.9750163406527
Chile,CHL,High-technology exports (current US$),TX.VAL.TECH.CD,..,..,541747269,579468220,1368056902
Chile,CHL,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,2.72,2.31,2.04,2.14,..
Chile,CHL,Households and NPISHs final consumption expenditure (% of GDP),NE.CON.PRVT.ZS,62.1227339115047,57.4900587964009,56.5880468946975,61.7753958333893,58.3878612080086
Chile,CHL,Households and NPISHs Final consumption expenditure (annual % growth),NE.CON.PRVT.KD.ZG,4.07643137372595,7.7765401085105,11.388030663101,2.39289738875573,-7.41240125423373
Chile,CHL,Households and NPISHs Final consumption expenditure (constant 2015 US$),NE.CON.PRVT.KD,70098535979.7334,89422631893.1749,116762544298.097,149774667012.101,155082048587.539
Chile,CHL,"IBRD loans and IDA credits (DOD, current US$)",DT.DOD.MWBG.CD,..,..,..,..,..
Chile,CHL,ICT goods exports (% of total goods exports),TX.VAL.ICTG.ZS.UN,0.1647027852,0.5270211008,0.3908952369,0.4023483955,0.2712507073
Chile,CHL,"Tariff rate, applied, simple mean, all products (%)",TM.TAX.MRCH.SM.AR.ZS,9,4.86,2.75,1.17,1.03
Chile,CHL,"Tariff rate, applied, simple mean, manufactured products (%)",TM.TAX.MANF.SM.AR.ZS,9,4.91,2.73,1.16,1.02
Chile,CHL,"Tariff rate, applied, simple mean, primary products (%)",TM.TAX.TCOM.SM.AR.ZS,9,4.36,2.88,1.26,1.17
Chile,CHL,"Part time employment, female (% of total female employment)",SL.TLF.PART.FE.ZS,20.94,..,36.82,37.62,43.75
Chile,CHL,"Part time employment, male (% of total male employment)",SL.TLF.PART.MA.ZS,8.78,..,21.47,21.82,28.38
Chile,CHL,"Part time employment, total (% of total employment)",SL.TLF.PART.ZS,13.22,..,27.49,28.33,34.7
Chile,CHL,"Patent applications, nonresidents",IP.PAT.NRES,2879,2646,748,2831,2433
Chile,CHL,"Patent applications, residents",IP.PAT.RESD,241,361,328,443,372
Chile,CHL,"Railways, goods transported (million ton-km)",IS.RRS.GOOD.MT.K6,..,..,3833.633027,4085.724617,3585.4572606123
Chile,CHL,"Railways, passengers carried (million passenger-km)",IS.RRS.PASG.KM,736,..,696.35048,584.365975,517
Chile,CHL,Real effective exchange rate index (2010 = 100),PX.REX.REER,106.49055264109,96.3258920061615,100,90.9872713831884,84.9583826899853
Chile,CHL,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,31.36,32.26,27.04,25.06,26.73
Chile,CHL,"Repeaters, primary, male (% of male enrollment)",SE.PRM.REPT.MA.ZS,..,..,..,4.50065,..
Chile,CHL,"Repeaters, primary, total (% of total enrollment)",SE.PRM.REPT.ZS,..,..,..,3.61192,..
Chile,CHL,"Repeaters, primary, female (% of female enrollment)",SE.PRM.REPT.FE.ZS,..,..,..,2.66528,..
Chile,CHL,Young people (ages 15-24) newly infected with HIV,SH.HIV.INCD.YG,1000,1000,1000,1000,1000
Chile,CHL,Wholesale price index (2010 = 100),FP.WPI.TOTL,..,..,..,..,..
Chile,CHL,Wanted fertility rate (births per woman),SP.DYN.WFRT,..,..,..,..,..
Chile,CHL,"Wage and salaried workers, female (% of female employment) (modeled ILO estimate)",SL.EMP.WORK.FE.ZS,74.2644898288238,75.2960962926599,74.9881334736804,74.6533256774619,75.51742540582
Chile,CHL,"Vulnerable employment, female (% of female employment) (modeled ILO estimate)",SL.EMP.VULN.FE.ZS,23.2712925354801,22.2838597065401,22.171457360575,22.9227882487684,22.4612928672452
